CVE_AGEBC,NOM_MUN,NOM_LOC,NIVEL,area_techos_m2,factor_nse,score_solar,score_eficiencia
190480001137A,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,27756205.271166123,0.9,24980584.74404951,69433.99107611678
1902600012597,GUADALUPE,GUADALUPE,C,24289145.44009575,0.6,14573487.264057448,69386.61932608795
190260001125A,GUADALUPE,GUADALUPE,A/B,21846543.82488507,1.0,21846543.82488507,69278.99457875021
1902600010425,GUADALUPE,GUADALUPE,C,40215842.176963516,0.6,24129505.306178108,69274.32178545864
190060001169A,APODACA,CIUDAD APODACA,C,18365835.602265757,0.6,11019501.361359453,69170.85010631291
1900600010780,APODACA,CIUDAD APODACA,C,27618800.41157761,0.6,16571280.246946564,69042.38603460803
1903900014892,MONTERREY,MONTERREY,A/B,4325821.784616627,1.0,4325821.784616627,69004.54236494793
1901900010242,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,86705247.65153387,1.0,86705247.65153387,68980.97561239464
1903100451086,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C+,29170407.029772878,0.9,26253366.32679559,68970.83821887682
190260001189A,GUADALUPE,GUADALUPE,C,33128753.69995914,0.6,19877252.219975483,68957.4256754201
1902600011620,GUADALUPE,GUADALUPE,C,38580429.64574844,0.6,23148257.787449062,68953.64173892472
1902100010965,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,34494882.176591896,0.9,31045393.958932705,68912.78745006945
1900600011242,APODACA,CIUDAD APODACA,C,34291703.489444315,0.6,20575022.093666587,68872.4129701585
1903900015087,MONTERREY,MONTERREY,A/B,58040125.81118348,1.0,58040125.81118348,68687.52344868955
190060001233A,APODACA,CIUDAD APODACA,C,14995695.928186638,0.6,8997417.556911983,68686.9281155677
1900600010719,APODACA,CIUDAD APODACA,C,57395575.45509225,0.6,34437345.27305535,68627.3828070568
1903900013555,MONTERREY,MONTERREY,A/B,41764188.653047904,1.0,41764188.653047904,68593.65967065268
1902600011546,GUADALUPE,GUADALUPE,C,41167251.10688111,0.6,24700350.664128665,68492.26016612137
1902600011813,GUADALUPE,GUADALUPE,C,36377697.13059423,0.6,21826618.278356537,68385.10510271302
1900600011774,APODACA,CIUDAD APODACA,C,31631869.580133505,0.6,18979121.7480801,68327.38484612317
1904600010822,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,12420220.498355107,0.6,7452132.299013064,68304.34010190387
1901802120086,GARCÍA,MITRAS PONIENTE,C+,4020547.2346407436,0.9,3618492.5111766695,68127.10946716696
1902600011527,GUADALUPE,GUADALUPE,C+,29338074.112458438,0.9,26404266.701212596,67954.0420172835
1903900011309,MONTERREY,MONTERREY,C,35563619.38473722,0.6,21338171.63084233,67903.6200290116
1904600011394,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,35872761.899929404,0.9,32285485.709936466,67841.55605202945
1904800011416,SANTA CATARINA,CIUDAD SANTA CATARINA,C,15388828.545218451,0.6,9233297.127131071,67834.22746922716
1902100010679,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,34227697.874555565,0.6,20536618.724733338,67766.58106500744
190260001029A,GUADALUPE,GUADALUPE,C+,48262075.514318086,0.9,43435867.96288628,67679.48557542362
1903900010103,MONTERREY,MONTERREY,C,28234580.474012367,0.6,16940748.28440742,67625.85417705518
1903900011436,MONTERREY,MONTERREY,A/B,34060528.10168353,1.0,34060528.10168353,67614.26314117548
1900600011365,APODACA,CIUDAD APODACA,C+,33247297.624397706,0.9,29922567.861957937,67575.87008587805
1900600011473,APODACA,CIUDAD APODACA,C,19677886.241398256,0.6,11806731.744838953,67459.58560329692
1904600011197,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,25406066.443506967,0.6,15243639.86610418,67453.60448324142
1901900010149,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,22221975.89633182,1.0,22221975.89633182,67221.52426381002
1902100011516,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,22119161.697106205,0.9,19907245.527395584,67209.41976898977
1900600012880,APODACA,CIUDAD APODACA,C+,7517132.533528866,0.9,6765419.28017598,67197.06424660457
1904800011100,SANTA CATARINA,CIUDAD SANTA CATARINA,C,3858866.288599456,0.6,2315319.7731596734,67163.29562929682
1904800011596,SANTA CATARINA,CIUDAD SANTA CATARINA,C,38471666.147642516,0.6,23082999.68858551,67136.27508962368
190480001062A,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,31658779.566709757,1.0,31658779.566709757,67122.40750047046
1904600011445,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,43513374.61826811,1.0,43513374.61826811,67087.67671777765
190390001349A,MONTERREY,MONTERREY,C,17678958.655379027,0.6,10607375.193227416,67067.04363495753
1903900011648,MONTERREY,MONTERREY,C+,38489827.16527714,0.9,34640844.44874942,67065.3881392239
1900600012274,APODACA,CIUDAD APODACA,C+,55921291.30345899,0.9,50329162.17311309,67026.56192308407
1902600012347,GUADALUPE,GUADALUPE,C+,66021193.14408441,0.9,59419073.82967597,67017.52161889056
1904600011182,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,24451415.790360473,0.6,14670849.474216284,66990.97474076004
1904600011619,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,35777775.72554629,0.6,21466665.435327776,66952.4787257933
190060001183A,APODACA,CIUDAD APODACA,C,6327180.663057529,0.6,3796308.3978345175,66684.45523671745
1903900010550,MONTERREY,MONTERREY,C,27411643.245921835,0.6,16446985.9475531,66546.93392724411
190260001118A,GUADALUPE,GUADALUPE,A/B,37089163.28492743,1.0,37089163.28492743,66457.85723481777
1904800011204,SANTA CATARINA,CIUDAD SANTA CATARINA,C,22160751.532622408,0.6,13296450.919573445,66408.65490030129
1900600011223,APODACA,CIUDAD APODACA,C+,39803995.97583761,0.9,35823596.37825385,66314.56092878158
1903900014290,MONTERREY,MONTERREY,C,29093913.41290007,0.6,17456348.047740042,66220.2108984936
1903900012684,MONTERREY,MONTERREY,A/B,45378636.37774125,1.0,45378636.37774125,66060.17135013727
1900600011717,APODACA,CIUDAD APODACA,C,10623384.885446498,0.6,6374030.9312678985,65974.81065558187
1900600010297,APODACA,CIUDAD APODACA,C,46050336.165874496,0.6,27630201.699524697,65768.39516837471
1902600012883,GUADALUPE,GUADALUPE,C+,72288770.30504698,0.9,65059893.27454228,65655.22117667056
1902600011688,GUADALUPE,GUADALUPE,C,41830515.047066435,0.6,25098309.02823986,65599.7166861811
1900600011558,APODACA,CIUDAD APODACA,C,22077682.374881897,0.6,13246609.424929138,65573.67846759986
1900600011098,APODACA,CIUDAD APODACA,C,38854502.60964618,0.6,23312701.565787707,65502.48342530867
1900603892626,APODACA,FRACCIONAMIENTO MISIÓN DE SAN JAVIER,C,23164543.76289788,0.6,13898726.257738726,65485.276537962774
1900600011219,APODACA,CIUDAD APODACA,C,25388550.08674173,0.6,15233130.052045038,65449.3497317967
190060001112A,APODACA,CIUDAD APODACA,C,13205675.301611507,0.6,7923405.180966904,65388.60134987735
1904600011286,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,26723034.924128763,0.6,16033820.954477258,65300.706222361296
190480001151A,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,11070650.596624509,0.9,9963585.536962058,65272.093287621756
1903900014549,MONTERREY,MONTERREY,C,34699000.22672057,0.6,20819400.136032343,65217.80346092356
1902600012031,GUADALUPE,GUADALUPE,C,41334586.64969099,0.6,24800751.989814594,65103.14373274437
1902100010575,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,15756285.240766833,0.6,9453771.144460099,65102.30314999929
1900600010206,APODACA,CIUDAD APODACA,A/B,88702185.998299,1.0,88702185.998299,65068.77100924332
1904800011242,SANTA CATARINA,CIUDAD SANTA CATARINA,C,17636042.660360094,0.6,10581625.596216056,65062.26058155673
1900603882842,APODACA,EX-HACIENDA SANTA ROSA,C+,13961070.48947267,0.9,12564963.440525403,64718.39038343028
1902100011060,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,22016347.497880585,0.6,13209808.498728352,64669.15166037654
1900600013056,APODACA,CIUDAD APODACA,C+,10886645.965620583,0.9,9797981.369058525,64634.12829376779
1901802121614,GARCÍA,MITRAS PONIENTE,C+,31300790.176500317,0.9,28170711.158850286,64599.142922276245
190480001094A,SANTA CATARINA,CIUDAD SANTA CATARINA,C,12368979.16868014,0.6,7421387.501208085,64571.25261864161
1900600011632,APODACA,CIUDAD APODACA,C,40520472.06607001,0.6,24312283.239642005,64475.47551296419
1902100010927,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,15429368.504461657,0.6,9257621.102676993,64395.44473036329
1902600011033,GUADALUPE,GUADALUPE,C,38413738.763807945,0.6,23048243.258284766,64390.76228564514
1900600011045,APODACA,CIUDAD APODACA,C,35079515.90959446,0.6,21047709.545756675,64360.82908836099
1902100010700,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,34962334.98242259,0.6,20977400.989453554,64335.0140275502
1901900010191,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,53684870.65315902,1.0,53684870.65315902,64325.79437570139
1903900015439,MONTERREY,MONTERREY,A/B,8021791.480963958,1.0,8021791.480963958,64311.19144720003
1903900015532,MONTERREY,MONTERREY,A/B,12692783.113930292,1.0,12692783.113930292,64267.72705844822
1902600012582,GUADALUPE,GUADALUPE,C,19060761.60057878,0.6,11436456.960347269,64090.37915227563
1902600011777,GUADALUPE,GUADALUPE,C,29494634.609308623,0.6,17696780.765585173,63979.72627699027
1902600010533,GUADALUPE,GUADALUPE,C,21952249.788581923,0.6,13171349.873149153,63959.02108053194
1901802121296,GARCÍA,MITRAS PONIENTE,C+,65033554.27330748,0.9,58530198.84597673,63925.01851571445
1902100010984,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,20589252.521886174,0.6,12353551.513131704,63829.87494615771
1903900010071,MONTERREY,MONTERREY,C+,28787791.594353,0.9,25909012.434917703,63806.478004314085
1904600010413,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,92143901.44776163,1.0,92143901.44776163,63777.14398157239
1900600011670,APODACA,CIUDAD APODACA,C+,5748533.066699237,0.9,5173679.760029313,63634.95175722118
190480001144A,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,38848626.9862938,0.9,34963764.28766442,63569.188161498
1901802121737,GARCÍA,MITRAS PONIENTE,C+,20053447.245018885,0.9,18048102.520516995,63517.35260548062
1902600011851,GUADALUPE,GUADALUPE,C,30816668.282475572,0.6,18490000.969485343,63513.25323164657
1902600011457,GUADALUPE,GUADALUPE,C,32277138.27262205,0.6,19366282.96357323,63448.48762211086
1903100010798,JUÁREZ,CIUDAD BENITO JUÁREZ,C,3259810.5710046915,0.6,1955886.3426028148,63387.98549665655
1902600012760,GUADALUPE,GUADALUPE,C+,21882294.87481286,0.9,19694065.387331575,63378.65162472638
1903900010512,MONTERREY,MONTERREY,C,39023459.0140705,0.6,23414075.4084423,63184.40657064264
190460001152A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,30954533.614113647,0.6,18572720.16846819,63158.79738955819
1904600010466,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,33651150.030743256,1.0,33651150.030743256,63128.42561489913
1900603881933,APODACA,EX-HACIENDA SANTA ROSA,C,47312711.08030053,0.6,28387626.648180317,63044.385266154844
1901900010492,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,78294375.70757422,1.0,78294375.70757422,63038.56896062651
1900600011806,APODACA,CIUDAD APODACA,A/B,26202867.27806451,1.0,26202867.27806451,62953.863560578495
1900600012768,APODACA,CIUDAD APODACA,C+,31386603.7476562,0.9,28247943.37289058,62835.664843689934
1902600010181,GUADALUPE,GUADALUPE,C+,40252882.54863007,0.9,36227594.293767065,62579.80646846705
1901900010401,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,27221873.504857425,1.0,27221873.504857425,62575.47167597171
190060001151A,APODACA,CIUDAD APODACA,C,31482326.677318603,0.6,18889396.00639116,62462.345717403
1903900013343,MONTERREY,MONTERREY,C,34030615.83734415,0.6,20418369.50240649,62456.84747380215
1903900014816,MONTERREY,MONTERREY,C,28423687.135325413,0.6,17054212.281195246,62427.96503032395
1902100010931,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,16593349.751337847,0.6,9956009.850802708,62348.833302463914
190390001160A,MONTERREY,MONTERREY,C+,33959150.57525253,0.9,30563235.517727282,62328.46851341104
1900600012772,APODACA,CIUDAD APODACA,A/B,28137807.66807697,1.0,28137807.66807697,62317.68199803839
1902100010698,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,49002090.93572397,0.6,29401254.56143438,62170.473400224524
1903900010495,MONTERREY,MONTERREY,C+,39911470.15220477,0.9,35920323.13698429,62049.78187363024
1903900011794,MONTERREY,MONTERREY,C,37700707.004506245,0.6,22620424.202703748,62039.88858068757
1900600012077,APODACA,CIUDAD APODACA,C,12580814.730359435,0.6,7548488.838215661,62006.440925861156
1903900014407,MONTERREY,MONTERREY,C,28268913.270027515,0.6,16961347.962016508,61948.91629801356
1903900014233,MONTERREY,MONTERREY,C+,24709666.934635352,0.9,22238700.24117182,61877.34426406712
1904800010920,SANTA CATARINA,CIUDAD SANTA CATARINA,C,24112305.75418297,0.6,14467383.452509781,61855.752607344024
1903900015405,MONTERREY,MONTERREY,A/B,5625181.8140632715,1.0,5625181.8140632715,61832.91132335843
1903900010546,MONTERREY,MONTERREY,C,44178296.25783185,0.6,26506977.754699107,61789.98463264661
1900600011929,APODACA,CIUDAD APODACA,C,40177751.929023966,0.6,24106651.15741438,61753.01671152617
1904600010610,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,69556292.32519768,1.0,69556292.32519768,61706.86652680717
1904600010362,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,60719723.180861376,0.6,36431833.908516824,61641.24984418866
1903900014801,MONTERREY,MONTERREY,A/B,50960828.521257654,1.0,50960828.521257654,61629.52085482838
1900600011308,APODACA,CIUDAD APODACA,C,31675264.46608398,0.6,19005158.67965039,61496.11244890532
1903900013362,MONTERREY,MONTERREY,C,25752820.315707162,0.6,15451692.189424297,61362.43964420319
1903900015424,MONTERREY,MONTERREY,A/B,7180085.412133386,1.0,7180085.412133386,61248.51297348461
1901802120508,GARCÍA,MITRAS PONIENTE,C,33901370.54247382,0.6,20340822.325484294,61166.34224700123
1903900014411,MONTERREY,MONTERREY,C,36757034.005021244,0.6,22054220.403012745,61000.98197361171
1904800010583,SANTA CATARINA,CIUDAD SANTA CATARINA,C,33097312.668415226,0.6,19858387.601049136,60945.61026804032
1902600012629,GUADALUPE,GUADALUPE,C+,11993252.395121673,0.9,10793927.155609505,60904.1388213605
1904600010663,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,24309793.00679799,0.9,21878813.706118193,60811.74901778304
1900603892630,APODACA,FRACCIONAMIENTO MISIÓN DE SAN JAVIER,C,16690159.39503721,0.6,10014095.637022326,60718.189630188775
1904800010390,SANTA CATARINA,CIUDAD SANTA CATARINA,C,34191228.48823046,0.6,20514737.092938274,60686.2250290014
1902600012116,GUADALUPE,GUADALUPE,C+,25700381.75870334,0.9,23130343.582833007,60587.51122120735
190390001445A,MONTERREY,MONTERREY,C+,59777763.13740074,0.9,53799986.823660664,60559.81579186788
1903900014854,MONTERREY,MONTERREY,C+,24386028.759323042,0.9,21947425.88339074,60474.15640067625
1901900010187,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,98860715.14027432,1.0,98860715.14027432,60365.40318241286
1901900010435,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,81746037.35330732,1.0,81746037.35330732,60277.97635490869
190480001055A,SANTA CATARINA,CIUDAD SANTA CATARINA,C,51517355.04035511,0.6,30910413.024213064,59952.22003825602
190260001157A,GUADALUPE,GUADALUPE,C,41603115.530112036,0.6,24961869.31806722,59855.142005973255
1900600012306,APODACA,CIUDAD APODACA,C+,15432241.850050908,0.9,13889017.665045816,59756.42550461013
1902600011122,GUADALUPE,GUADALUPE,C,53105523.13928539,0.6,31863313.883571234,59612.598679098075
1904800010865,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,91328073.9081163,0.9,82195266.51730467,59476.499872486354
1900600011312,APODACA,CIUDAD APODACA,C,23118993.867755465,0.6,13871396.320653278,59379.64838505842
1902100010344,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,72467267.69033816,0.9,65220540.92130435,59356.72144245639
190060001297A,APODACA,CIUDAD APODACA,C+,11476989.552037684,0.9,10329290.596833916,59301.72021022686
1904800011191,SANTA CATARINA,CIUDAD SANTA CATARINA,C,15557913.881816654,0.6,9334748.329089992,59262.76466277588
1903900013042,MONTERREY,MONTERREY,A/B,83136626.10521267,1.0,83136626.10521267,59251.401186293035
1902600011832,GUADALUPE,GUADALUPE,C,31068970.127870142,0.6,18641382.076722085,59154.18583501145
1900603791986,APODACA,PRADOS DE SANTA ROSA,C,26288036.188351013,0.6,15772821.713010607,59032.04151441923
1902100011395,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,25335209.004520774,0.6,15201125.402712464,58971.32312436555
1903900011370,MONTERREY,MONTERREY,A/B,37806431.38708508,1.0,37806431.38708508,58969.88957970448
1902600011495,GUADALUPE,GUADALUPE,C,25752433.519185532,0.6,15451460.111511318,58925.34150889479
1902600012864,GUADALUPE,GUADALUPE,C+,44341211.26896595,0.9,39907090.142069355,58827.05285603378
1903900014318,MONTERREY,MONTERREY,C,18685145.34031221,0.6,11211087.204187324,58821.52760747694
1902100011319,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,21757525.368264254,0.6,13054515.220958551,58800.25896902354
1903900012970,MONTERREY,MONTERREY,A/B,51477496.579745255,1.0,51477496.579745255,58675.96167306889
1904600011661,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,140581637.8395456,0.6,84348982.70372736,58551.76479777637
1901900010543,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,26960362.218471665,1.0,26960362.218471665,58447.23495202708
1900600011539,APODACA,CIUDAD APODACA,C,30375204.51912201,0.6,18225122.711473204,58407.71572213468
1902600012120,GUADALUPE,GUADALUPE,A/B,27145361.46910264,1.0,27145361.46910264,58298.59683119954
1900600011810,APODACA,CIUDAD APODACA,C,13513657.4272388,0.6,8108194.456343279,58245.34124909256
1904600010381,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,64361670.296354406,0.6,38617002.17781264,58241.541125039286
1900600011914,APODACA,CIUDAD APODACA,C,41082911.04628382,0.6,24649746.62777029,58221.775475781615
1901900010261,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,75758243.00965704,1.0,75758243.00965704,58211.57802275664
1900600011399,APODACA,CIUDAD APODACA,C+,39452324.26214813,0.9,35507091.83593331,58160.76975064377
1903100451211,JUÁREZ,JARDINES DE LA SILLA (JARDINES),A/B,4882587.749179859,1.0,4882587.749179859,58139.26531729773
1902600012879,GUADALUPE,GUADALUPE,C+,20365021.052632738,0.9,18328518.947369464,58033.134624261074
1903900012985,MONTERREY,MONTERREY,A/B,65600119.083085336,1.0,65600119.083085336,57917.87049177629
1903100010603,JUÁREZ,CIUDAD BENITO JUÁREZ,C,12601775.418055378,0.6,7561065.250833226,57909.68675515033
1903900010349,MONTERREY,MONTERREY,C,41094128.14541108,0.6,24656476.88724665,57900.253147186086
1903100012135,JUÁREZ,CIUDAD BENITO JUÁREZ,C,2642612.254657288,0.6,1585567.3527943727,57805.74778929153
190060403023A,APODACA,TRIANA,C+,19210304.503393684,0.9,17289274.053054314,57678.84848297011
1903900010156,MONTERREY,MONTERREY,C,35490956.89531675,0.6,21294574.137190048,57592.46536362033
1903900014924,MONTERREY,MONTERREY,A/B,27822513.246302675,1.0,27822513.246302675,57550.05926997064
1901802121493,GARCÍA,MITRAS PONIENTE,A/B,18400849.89691425,1.0,18400849.89691425,57528.859711217745
1904600010339,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,109436579.31020628,0.6,65661947.586123765,57487.00971975533
1904800011543,SANTA CATARINA,CIUDAD SANTA CATARINA,C,2247527.236135344,0.6,1348516.3416812064,57448.418246971225
1903900014286,MONTERREY,MONTERREY,C,21756162.37099756,0.6,13053697.422598535,57236.202321769924
1900600012645,APODACA,CIUDAD APODACA,C,20322823.394011118,0.6,12193694.03640667,57203.429198152066
1903900012966,MONTERREY,MONTERREY,A/B,32430770.16723704,1.0,32430770.16723704,57197.10412291401
190390001477A,MONTERREY,MONTERREY,A/B,7624385.683312235,1.0,7624385.683312235,57184.82051861695
1900600010808,APODACA,CIUDAD APODACA,C,25919216.495535936,0.6,15551529.897321561,56991.19213260423
1902600012563,GUADALUPE,GUADALUPE,C+,34120555.23806409,0.9,30708499.71425768,56932.5087217694
1902600012474,GUADALUPE,GUADALUPE,C+,28371690.63148917,0.9,25534521.568340253,56851.008076479775
1901900010327,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,C,75760840.07201655,0.6,45456504.04320993,56728.0998857183
1903900014905,MONTERREY,MONTERREY,A/B,12717003.943737116,1.0,12717003.943737116,56720.89850305224
190260001171A,GUADALUPE,GUADALUPE,C,41621663.344268285,0.6,24972998.00656097,56710.38864085719
1904800011581,SANTA CATARINA,CIUDAD SANTA CATARINA,C,16743316.288438343,0.6,10045989.773063006,56667.6800803364
1902600011635,GUADALUPE,GUADALUPE,C,46343362.1593321,0.6,27806017.295599256,56632.72046403537
1903900010245,MONTERREY,MONTERREY,C,26484160.44369934,0.6,15890496.266219605,56568.37068403398
190390001438A,MONTERREY,MONTERREY,C,33506340.78059783,0.6,20103804.468358696,56412.523974973614
1902600011315,GUADALUPE,GUADALUPE,C+,94988016.2713061,0.9,85489214.64417548,56162.16102030145
1900600010278,APODACA,CIUDAD APODACA,A/B,28127806.21516054,1.0,28127806.21516054,56155.05850112895
1900603791990,APODACA,PRADOS DE SANTA ROSA,C,24670471.55377686,0.6,14802282.932266116,56112.97840325476
1903100451090,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C+,25724492.075218268,0.9,23152042.86769644,56098.02216248581
190260001278A,GUADALUPE,GUADALUPE,C+,33684046.15396378,0.9,30315641.538567405,56008.71087337127
1902100011304,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,33720055.068239324,0.6,20232033.040943593,55988.96790346698
1904800011609,SANTA CATARINA,CIUDAD SANTA CATARINA,C,5703793.602364047,0.6,3422276.161418428,55982.69887572312
1902100011323,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,24682609.597003244,0.6,14809565.758201946,55964.20818273234
1903900015388,MONTERREY,MONTERREY,A/B,18045162.86695261,1.0,18045162.86695261,55939.39303837918
1902600012667,GUADALUPE,GUADALUPE,C,5383139.285932881,0.6,3229883.5715597286,55911.07277811421
1900600010085,APODACA,CIUDAD APODACA,C,31894228.135090455,0.6,19136536.88105427,55839.681752096876
1903900014483,MONTERREY,MONTERREY,C,28144880.5187582,0.6,16886928.31125492,55780.8941634389
1903900014498,MONTERREY,MONTERREY,C,29495666.066699635,0.6,17697399.640019782,55706.52178099479
1904800010831,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,41833333.13600974,0.9,37649999.822408766,55570.53832910325
1900600010174,APODACA,CIUDAD APODACA,C+,78317712.43104589,0.9,70485941.1879413,55512.97852436528
1903900014623,MONTERREY,MONTERREY,C,19913666.34965464,0.6,11948199.809792785,55459.67052341929
1900600011384,APODACA,CIUDAD APODACA,C,26054540.021460447,0.6,15632724.012876268,55434.17844492667
1900600781967,APODACA,LOMA LA PAZ,C,13402702.082176972,0.6,8041621.249306183,55401.79208296437
1900600012819,APODACA,CIUDAD APODACA,C,5509013.925400432,0.6,3305408.3552402593,55335.19589885394
1901900010399,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,38385428.94220103,1.0,38385428.94220103,55332.55423388493
1900600010795,APODACA,CIUDAD APODACA,C,43206626.55773364,0.6,25923975.934640184,55297.96339551212
1902600012154,GUADALUPE,GUADALUPE,C,62476405.63104841,0.6,37485843.37862904,55213.28499780138
1901802120739,GARCÍA,MITRAS PONIENTE,C+,10106772.083604844,0.9,9096094.87524436,55202.568625145905
1904800011045,SANTA CATARINA,CIUDAD SANTA CATARINA,C,31386659.004302148,0.6,18831995.40258129,55099.96428358567
1902600011387,GUADALUPE,GUADALUPE,C+,34162623.964511834,0.9,30746361.56806065,55035.917454843606
1903100011194,JUÁREZ,CIUDAD BENITO JUÁREZ,C,32967754.2525512,0.6,19780652.55153072,55001.39373787912
1902600010853,GUADALUPE,GUADALUPE,C,31440331.62639879,0.6,18864198.975839272,54896.60814809445
1900600012490,APODACA,CIUDAD APODACA,A/B,19118817.91658723,1.0,19118817.91658723,54771.5822252853
1900600011257,APODACA,CIUDAD APODACA,C,30594665.497942004,0.6,18356799.2987652,54686.50270013135
1902600012915,GUADALUPE,GUADALUPE,C,26682550.221531503,0.6,16009530.132918902,54451.84310510138
1903900014394,MONTERREY,MONTERREY,C,9133094.725370554,0.6,5479856.835222333,54435.391814043425
1900600010352,APODACA,CIUDAD APODACA,C+,28195366.674271893,0.9,25375830.006844703,54434.124330018174
1903900013470,MONTERREY,MONTERREY,C,24928870.049107596,0.6,14957322.029464558,54226.266538758166
1903900014746,MONTERREY,MONTERREY,C,8368987.406331727,0.6,5021392.443799037,54194.000674296054
1900600781952,APODACA,LOMA LA PAZ,C,13632459.216025118,0.6,8179475.529615071,54160.78914041725
1900603852611,APODACA,FRACCIONAMIENTO COSMÓPOLIS OCTAVO SECTOR,C,24683014.812406857,0.6,14809808.887444114,54031.65453904823
1900600012109,APODACA,CIUDAD APODACA,C,9077893.336069375,0.6,5446736.001641625,53946.826846700584
1901900010577,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,104981033.3397878,1.0,104981033.3397878,53843.93427441995
1900601740121,APODACA,CAMPESTRE HUINALÁ,C,21959433.15255505,0.6,13175659.891533028,53802.63000955042
1903900013822,MONTERREY,MONTERREY,A/B,63028474.78070614,1.0,63028474.78070614,53692.991956485595
1903900013019,MONTERREY,MONTERREY,A/B,38282688.418503344,1.0,38282688.418503344,53638.79252729788
1903900014322,MONTERREY,MONTERREY,C,18035732.399377633,0.6,10821439.43962658,53607.05728747343
1903900013038,MONTERREY,MONTERREY,A/B,19671163.34947469,1.0,19671163.34947469,53602.412917640715
1900600012861,APODACA,CIUDAD APODACA,C,2486475.392092695,0.6,1491885.235255617,53602.21084817997
1903100010374,JUÁREZ,CIUDAD BENITO JUÁREZ,C,7933288.753038647,0.6,4759973.251823188,53600.0293076296
1900600010066,APODACA,CIUDAD APODACA,C,25886854.519892905,0.6,15532112.711935742,53488.10673490587
1904800011473,SANTA CATARINA,CIUDAD SANTA CATARINA,C,20698181.789929938,0.6,12418909.073957963,53397.3822979552
1904800011219,SANTA CATARINA,CIUDAD SANTA CATARINA,C,14482324.849573882,0.6,8689394.90974433,53182.9713681463
